"time_id","start_time","hour","day","week","month","year","weekday"
3390,"2018-11-27 19:05:08.796",19,27,48,11,2018,1
3391,"2018-11-27 19:07:08.796",19,27,48,11,2018,1
3392,"2018-11-27 19:10:14.796",19,27,48,11,2018,1
3393,"2018-11-27 19:10:55.796",19,27,48,11,2018,1
3394,"2018-11-27 19:12:21.796",19,27,48,11,2018,1
3395,"2018-11-27 19:13:20.796",19,27,48,11,2018,1
3396,"2018-11-27 19:13:27.796",19,27,48,11,2018,1
3397,"2018-11-27 19:15:20.796",19,27,48,11,2018,1
3398,"2018-11-27 19:15:59.796",19,27,48,11,2018,1
3399,"2018-11-27 19:20:11.796",19,27,48,11,2018,1
3400,"2018-11-27 19:20:13.796",19,27,48,11,2018,1
3401,"2018-11-27 19:23:19.796",19,27,48,11,2018,1
3402,"2018-11-27 19:23:29.796",19,27,48,11,2018,1
3403,"2018-11-27 19:30:38.796",19,27,48,11,2018,1
3404,"2018-11-27 19:31:19.796",19,27,48,11,2018,1
3405,"2018-11-27 19:34:48.796",19,27,48,11,2018,1
3406,"2018-11-27 19:35:38.796",19,27,48,11,2018,1
3407,"2018-11-27 19:39:49.796",19,27,48,11,2018,1
3408,"2018-11-27 19:41:26.796",19,27,48,11,2018,1
3409,"2018-11-27 19:42:47.796",19,27,48,11,2018,1
3410,"2018-11-27 19:43:26.796",19,27,48,11,2018,1
3411,"2018-11-27 19:44:41.796",19,27,48,11,2018,1
3412,"2018-11-27 19:45:50.796",19,27,48,11,2018,1
3413,"2018-11-27 19:46:39.796",19,27,48,11,2018,1
3414,"2018-11-27 19:48:42.796",19,27,48,11,2018,1
3415,"2018-11-27 19:49:28.796",19,27,48,11,2018,1
3416,"2018-11-27 19:49:39.796",19,27,48,11,2018,1
3417,"2018-11-27 19:51:41.796",19,27,48,11,2018,1
3418,"2018-11-27 19:51:52.796",19,27,48,11,2018,1
3419,"2018-11-27 19:54:10.796",19,27,48,11,2018,1
3420,"2018-11-27 19:54:30.796",19,27,48,11,2018,1
3421,"2018-11-27 19:55:32.796",19,27,48,11,2018,1
3422,"2018-11-27 19:56:52.796",19,27,48,11,2018,1
3423,"2018-11-27 19:59:04.796",19,27,48,11,2018,1
3424,"2018-11-27 19:59:42.796",19,27,48,11,2018,1
3425,"2018-11-27 20:00:13.796",20,27,48,11,2018,1
3426,"2018-11-27 20:02:59.796",20,27,48,11,2018,1
3427,"2018-11-27 20:03:21.796",20,27,48,11,2018,1
3428,"2018-11-27 20:03:35.796",20,27,48,11,2018,1
3429,"2018-11-27 20:04:03.796",20,27,48,11,2018,1
3430,"2018-11-27 20:04:13.796",20,27,48,11,2018,1
3431,"2018-11-27 20:06:41.796",20,27,48,11,2018,1
3432,"2018-11-27 20:07:04.796",20,27,48,11,2018,1
3433,"2018-11-27 20:07:48.796",20,27,48,11,2018,1
3434,"2018-11-27 20:08:40.796",20,27,48,11,2018,1
3435,"2018-11-27 20:10:17.796",20,27,48,11,2018,1
3436,"2018-11-27 20:12:59.796",20,27,48,11,2018,1
3437,"2018-11-27 20:16:05.796",20,27,48,11,2018,1
3438,"2018-11-27 20:18:06.796",20,27,48,11,2018,1
3439,"2018-11-27 20:20:42.796",20,27,48,11,2018,1
3440,"2018-11-27 20:21:02.796",20,27,48,11,2018,1
3441,"2018-11-27 20:23:01.796",20,27,48,11,2018,1
3442,"2018-11-27 20:24:27.796",20,27,48,11,2018,1
3443,"2018-11-27 20:26:50.796",20,27,48,11,2018,1
3444,"2018-11-27 20:28:36.796",20,27,48,11,2018,1
3445,"2018-11-27 20:31:39.796",20,27,48,11,2018,1
3446,"2018-11-27 20:32:13.796",20,27,48,11,2018,1
3447,"2018-11-27 20:32:24.796",20,27,48,11,2018,1
3448,"2018-11-27 20:33:35.796",20,27,48,11,2018,1
3449,"2018-11-27 20:35:51.796",20,27,48,11,2018,1
3450,"2018-11-27 20:36:24.796",20,27,48,11,2018,1
3451,"2018-11-27 20:39:15.796",20,27,48,11,2018,1
3452,"2018-11-27 20:39:22.796",20,27,48,11,2018,1
3453,"2018-11-27 20:42:32.796",20,27,48,11,2018,1
3454,"2018-11-27 20:44:48.796",20,27,48,11,2018,1
3455,"2018-11-27 20:46:00.796",20,27,48,11,2018,1
3456,"2018-11-27 20:48:34.796",20,27,48,11,2018,1
3457,"2018-11-27 20:48:36.796",20,27,48,11,2018,1
3458,"2018-11-27 20:51:39.796",20,27,48,11,2018,1
3459,"2018-11-27 20:52:15.796",20,27,48,11,2018,1
3460,"2018-11-27 20:55:21.796",20,27,48,11,2018,1
3461,"2018-11-27 20:56:51.796",20,27,48,11,2018,1
3462,"2018-11-27 21:01:56.796",21,27,48,11,2018,1
3463,"2018-11-27 21:02:42.796",21,27,48,11,2018,1
3464,"2018-11-27 21:06:26.796",21,27,48,11,2018,1
3465,"2018-11-27 21:07:09.796",21,27,48,11,2018,1
3466,"2018-11-27 21:09:37.796",21,27,48,11,2018,1
3467,"2018-11-27 21:12:44.796",21,27,48,11,2018,1
3468,"2018-11-27 21:13:40.796",21,27,48,11,2018,1
3469,"2018-11-27 21:17:58.796",21,27,48,11,2018,1
3470,"2018-11-27 21:20:12.796",21,27,48,11,2018,1
3471,"2018-11-27 21:21:31.796",21,27,48,11,2018,1
3472,"2018-11-27 21:25:09.796",21,27,48,11,2018,1
3473,"2018-11-27 21:27:37.796",21,27,48,11,2018,1
3474,"2018-11-27 21:30:47.796",21,27,48,11,2018,1
3475,"2018-11-27 21:35:33.796",21,27,48,11,2018,1
3476,"2018-11-27 21:39:32.796",21,27,48,11,2018,1
3477,"2018-11-27 21:43:44.796",21,27,48,11,2018,1
3478,"2018-11-27 21:47:24.796",21,27,48,11,2018,1
3479,"2018-11-27 21:51:09.796",21,27,48,11,2018,1
3480,"2018-11-27 21:54:15.796",21,27,48,11,2018,1
3481,"2018-11-27 21:59:26.796",21,27,48,11,2018,1
3482,"2018-11-27 22:03:51.796",22,27,48,11,2018,1
3483,"2018-11-27 22:07:48.796",22,27,48,11,2018,1
3484,"2018-11-27 22:11:07.796",22,27,48,11,2018,1
3485,"2018-11-27 22:15:14.796",22,27,48,11,2018,1
3486,"2018-11-27 22:33:13.796",22,27,48,11,2018,1
3487,"2018-11-27 22:34:00.796",22,27,48,11,2018,1
3488,"2018-11-27 22:35:59.796",22,27,48,11,2018,1
3489,"2018-11-27 22:39:57.796",22,27,48,11,2018,1
3490,"2018-11-27 22:40:00.796",22,27,48,11,2018,1
3491,"2018-11-27 22:43:13.796",22,27,48,11,2018,1
3492,"2018-11-27 22:43:39.796",22,27,48,11,2018,1
3493,"2018-11-27 22:47:35.796",22,27,48,11,2018,1
3494,"2018-11-27 22:49:18.796",22,27,48,11,2018,1
3495,"2018-11-27 22:51:34.796",22,27,48,11,2018,1
3496,"2018-11-27 22:55:36.796",22,27,48,11,2018,1
3497,"2018-11-27 22:58:21.796",22,27,48,11,2018,1
3498,"2018-11-27 23:03:25.796",23,27,48,11,2018,1
3499,"2018-11-27 23:06:15.796",23,27,48,11,2018,1
3500,"2018-11-27 23:08:58.796",23,27,48,11,2018,1
3501,"2018-11-27 23:12:59.796",23,27,48,11,2018,1
3502,"2018-11-27 23:18:00.796",23,27,48,11,2018,1
3503,"2018-11-27 23:20:39.796",23,27,48,11,2018,1
3504,"2018-11-27 23:21:19.796",23,27,48,11,2018,1
3505,"2018-11-27 23:24:44.796",23,27,48,11,2018,1
3506,"2018-11-27 23:27:30.796",23,27,48,11,2018,1
3507,"2018-11-27 23:29:32.796",23,27,48,11,2018,1
3508,"2018-11-27 23:33:00.796",23,27,48,11,2018,1
3509,"2018-11-27 23:35:55.796",23,27,48,11,2018,1
3510,"2018-11-27 23:40:12.796",23,27,48,11,2018,1
3511,"2018-11-27 23:42:55.796",23,27,48,11,2018,1
3512,"2018-11-27 23:47:02.796",23,27,48,11,2018,1
3513,"2018-11-27 23:51:36.796",23,27,48,11,2018,1
3514,"2018-11-27 23:56:11.796",23,27,48,11,2018,1
3515,"2018-11-15 00:30:26.796",0,15,46,11,2018,3
3516,"2018-11-15 00:41:21.796",0,15,46,11,2018,3
3517,"2018-11-15 00:45:41.796",0,15,46,11,2018,3
3518,"2018-11-15 03:44:09.796",3,15,46,11,2018,3
3519,"2018-11-15 05:48:55.796",5,15,46,11,2018,3
3520,"2018-11-15 05:53:44.796",5,15,46,11,2018,3
3521,"2018-11-15 05:55:56.796",5,15,46,11,2018,3
3522,"2018-11-15 06:01:02.796",6,15,46,11,2018,3
3523,"2018-11-15 06:07:37.796",6,15,46,11,2018,3
3524,"2018-11-15 06:10:33.796",6,15,46,11,2018,3
3525,"2018-11-15 06:13:54.796",6,15,46,11,2018,3
3526,"2018-11-15 06:14:16.796",6,15,46,11,2018,3
3527,"2018-11-15 06:17:59.796",6,15,46,11,2018,3
3528,"2018-11-15 06:18:48.796",6,15,46,11,2018,3
3529,"2018-11-15 06:21:33.796",6,15,46,11,2018,3
3530,"2018-11-15 06:25:58.796",6,15,46,11,2018,3
3531,"2018-11-15 06:29:38.796",6,15,46,11,2018,3
3532,"2018-11-15 07:08:36.796",7,15,46,11,2018,3
3533,"2018-11-15 07:12:09.796",7,15,46,11,2018,3
3534,"2018-11-15 07:28:47.796",7,15,46,11,2018,3
3535,"2018-11-15 07:31:55.796",7,15,46,11,2018,3
3536,"2018-11-15 07:35:51.796",7,15,46,11,2018,3
3537,"2018-11-15 07:41:05.796",7,15,46,11,2018,3
3538,"2018-11-15 07:43:35.796",7,15,46,11,2018,3
3539,"2018-11-15 07:47:23.796",7,15,46,11,2018,3
3540,"2018-11-15 07:50:05.796",7,15,46,11,2018,3
3541,"2018-11-15 07:51:04.796",7,15,46,11,2018,3
3542,"2018-11-15 07:56:18.796",7,15,46,11,2018,3
3543,"2018-11-15 09:39:43.796",9,15,46,11,2018,3
3544,"2018-11-15 09:50:22.796",9,15,46,11,2018,3
3545,"2018-11-15 09:54:18.796",9,15,46,11,2018,3
3546,"2018-11-15 09:58:34.796",9,15,46,11,2018,3
3547,"2018-11-15 10:02:54.796",10,15,46,11,2018,3
3548,"2018-11-15 10:07:08.796",10,15,46,11,2018,3
3549,"2018-11-15 10:07:36.796",10,15,46,11,2018,3
3550,"2018-11-15 10:11:00.796",10,15,46,11,2018,3
3551,"2018-11-15 10:11:16.796",10,15,46,11,2018,3
3552,"2018-11-15 10:14:08.796",10,15,46,11,2018,3
3553,"2018-11-15 10:15:12.796",10,15,46,11,2018,3
3554,"2018-11-15 10:18:02.796",10,15,46,11,2018,3
3555,"2018-11-15 10:20:16.796",10,15,46,11,2018,3
3556,"2018-11-15 10:20:57.796",10,15,46,11,2018,3
3557,"2018-11-15 10:22:58.796",10,15,46,11,2018,3
3558,"2018-11-15 10:24:48.796",10,15,46,11,2018,3
3559,"2018-11-15 10:28:14.796",10,15,46,11,2018,3
3560,"2018-11-15 10:29:15.796",10,15,46,11,2018,3
3561,"2018-11-15 10:31:27.796",10,15,46,11,2018,3
3562,"2018-11-15 10:34:13.796",10,15,46,11,2018,3
3563,"2018-11-15 10:34:50.796",10,15,46,11,2018,3
3564,"2018-11-15 10:37:02.796",10,15,46,11,2018,3
3565,"2018-11-15 10:38:21.796",10,15,46,11,2018,3
3566,"2018-11-15 10:40:30.796",10,15,46,11,2018,3
3567,"2018-11-15 10:43:05.796",10,15,46,11,2018,3
3568,"2018-11-15 10:44:29.796",10,15,46,11,2018,3
3569,"2018-11-15 10:45:04.796",10,15,46,11,2018,3
3570,"2018-11-15 10:47:24.796",10,15,46,11,2018,3
3571,"2018-11-15 10:48:15.796",10,15,46,11,2018,3
3572,"2018-11-15 10:49:14.796",10,15,46,11,2018,3
3573,"2018-11-15 10:51:22.796",10,15,46,11,2018,3
3574,"2018-11-15 10:52:20.796",10,15,46,11,2018,3
3575,"2018-11-15 10:53:12.796",10,15,46,11,2018,3
3576,"2018-11-15 10:53:30.796",10,15,46,11,2018,3
3577,"2018-11-15 10:56:19.796",10,15,46,11,2018,3
3578,"2018-11-15 10:56:57.796",10,15,46,11,2018,3
3579,"2018-11-15 10:57:10.796",10,15,46,11,2018,3
3580,"2018-11-15 11:00:41.796",11,15,46,11,2018,3
3581,"2018-11-15 11:00:58.796",11,15,46,11,2018,3
3582,"2018-11-15 11:01:38.796",11,15,46,11,2018,3
3583,"2018-11-15 11:04:44.796",11,15,46,11,2018,3
3584,"2018-11-15 11:05:48.796",11,15,46,11,2018,3
3585,"2018-11-15 11:06:02.796",11,15,46,11,2018,3
3586,"2018-11-15 11:07:13.796",11,15,46,11,2018,3
3587,"2018-11-15 11:08:08.796",11,15,46,11,2018,3
3588,"2018-11-15 11:09:59.796",11,15,46,11,2018,3
3589,"2018-11-15 11:10:01.796",11,15,46,11,2018,3
3590,"2018-11-15 11:11:25.796",11,15,46,11,2018,3
3591,"2018-11-15 11:11:52.796",11,15,46,11,2018,3
3592,"2018-11-15 11:13:34.796",11,15,46,11,2018,3
3593,"2018-11-15 11:15:09.796",11,15,46,11,2018,3
3594,"2018-11-15 11:15:45.796",11,15,46,11,2018,3
3595,"2018-11-15 11:16:18.796",11,15,46,11,2018,3
3596,"2018-11-15 11:18:08.796",11,15,46,11,2018,3
3597,"2018-11-15 11:19:36.796",11,15,46,11,2018,3
3598,"2018-11-15 11:20:26.796",11,15,46,11,2018,3
3599,"2018-11-15 11:21:26.796",11,15,46,11,2018,3
3600,"2018-11-15 11:22:06.796",11,15,46,11,2018,3
3601,"2018-11-15 11:24:42.796",11,15,46,11,2018,3
3602,"2018-11-15 11:25:06.796",11,15,46,11,2018,3
3603,"2018-11-15 11:27:11.796",11,15,46,11,2018,3
3604,"2018-11-15 11:29:21.796",11,15,46,11,2018,3
3605,"2018-11-15 11:30:41.796",11,15,46,11,2018,3
3606,"2018-11-15 11:31:37.796",11,15,46,11,2018,3
3607,"2018-11-15 11:32:33.796",11,15,46,11,2018,3
3608,"2018-11-15 11:35:19.796",11,15,46,11,2018,3
3609,"2018-11-15 11:35:35.796",11,15,46,11,2018,3
3610,"2018-11-15 11:37:33.796",11,15,46,11,2018,3
3611,"2018-11-15 11:37:52.796",11,15,46,11,2018,3
3612,"2018-11-15 11:39:32.796",11,15,46,11,2018,3
3613,"2018-11-15 11:41:25.796",11,15,46,11,2018,3
3614,"2018-11-15 11:42:37.796",11,15,46,11,2018,3
3615,"2018-11-15 11:44:01.796",11,15,46,11,2018,3
3616,"2018-11-15 11:44:33.796",11,15,46,11,2018,3
3617,"2018-11-15 11:46:25.796",11,15,46,11,2018,3
3618,"2018-11-15 11:47:12.796",11,15,46,11,2018,3
3619,"2018-11-15 11:48:08.796",11,15,46,11,2018,3
3620,"2018-11-15 11:50:17.796",11,15,46,11,2018,3
3621,"2018-11-15 11:52:04.796",11,15,46,11,2018,3
3622,"2018-11-15 11:56:31.796",11,15,46,11,2018,3
3623,"2018-11-15 11:57:05.796",11,15,46,11,2018,3
3624,"2018-11-15 11:58:09.796",11,15,46,11,2018,3
3625,"2018-11-15 12:02:27.796",12,15,46,11,2018,3
3626,"2018-11-15 12:07:57.796",12,15,46,11,2018,3
3627,"2018-11-15 12:11:17.796",12,15,46,11,2018,3
3628,"2018-11-15 12:14:26.796",12,15,46,11,2018,3
3629,"2018-11-15 12:14:29.796",12,15,46,11,2018,3
3630,"2018-11-15 12:16:33.796",12,15,46,11,2018,3
3631,"2018-11-15 12:18:00.796",12,15,46,11,2018,3
3632,"2018-11-15 12:18:45.796",12,15,46,11,2018,3
3633,"2018-11-15 12:20:24.796",12,15,46,11,2018,3
3634,"2018-11-15 12:24:47.796",12,15,46,11,2018,3
3635,"2018-11-15 12:25:14.796",12,15,46,11,2018,3
3636,"2018-11-15 12:26:26.796",12,15,46,11,2018,3
3637,"2018-11-15 12:28:39.796",12,15,46,11,2018,3
3638,"2018-11-15 12:30:36.796",12,15,46,11,2018,3
3639,"2018-11-15 12:32:28.796",12,15,46,11,2018,3
3640,"2018-11-15 12:33:45.796",12,15,46,11,2018,3
3641,"2018-11-15 12:37:47.796",12,15,46,11,2018,3
3642,"2018-11-15 12:38:03.796",12,15,46,11,2018,3
3643,"2018-11-15 12:42:06.796",12,15,46,11,2018,3
3644,"2018-11-15 12:44:06.796",12,15,46,11,2018,3
3645,"2018-11-15 12:45:43.796",12,15,46,11,2018,3
3646,"2018-11-15 12:48:54.796",12,15,46,11,2018,3
3647,"2018-11-15 12:50:26.796",12,15,46,11,2018,3
3648,"2018-11-15 12:55:50.796",12,15,46,11,2018,3
3649,"2018-11-15 12:58:38.796",12,15,46,11,2018,3
3650,"2018-11-15 13:03:38.796",13,15,46,11,2018,3
3651,"2018-11-15 13:09:11.796",13,15,46,11,2018,3
3652,"2018-11-15 13:12:56.796",13,15,46,11,2018,3
3653,"2018-11-15 13:17:04.796",13,15,46,11,2018,3
3654,"2018-11-15 13:20:04.796",13,15,46,11,2018,3
3655,"2018-11-15 13:23:35.796",13,15,46,11,2018,3
3656,"2018-11-15 13:34:30.796",13,15,46,11,2018,3
3657,"2018-11-15 13:37:32.796",13,15,46,11,2018,3
3658,"2018-11-15 13:42:16.796",13,15,46,11,2018,3
3659,"2018-11-15 13:44:58.796",13,15,46,11,2018,3
3660,"2018-11-15 13:48:57.796",13,15,46,11,2018,3
3661,"2018-11-15 13:58:51.796",13,15,46,11,2018,3
3662,"2018-11-15 14:02:49.796",14,15,46,11,2018,3
3663,"2018-11-15 14:06:18.796",14,15,46,11,2018,3
3664,"2018-11-15 14:09:23.796",14,15,46,11,2018,3
3665,"2018-11-15 14:11:25.796",14,15,46,11,2018,3
3666,"2018-11-15 14:12:30.796",14,15,46,11,2018,3
3667,"2018-11-15 14:17:10.796",14,15,46,11,2018,3
3668,"2018-11-15 14:19:47.796",14,15,46,11,2018,3
3669,"2018-11-15 14:22:29.796",14,15,46,11,2018,3
3670,"2018-11-15 14:23:45.796",14,15,46,11,2018,3
3671,"2018-11-15 14:26:01.796",14,15,46,11,2018,3
3672,"2018-11-15 14:27:10.796",14,15,46,11,2018,3
3673,"2018-11-15 14:29:44.796",14,15,46,11,2018,3
3674,"2018-11-15 14:31:08.796",14,15,46,11,2018,3
3675,"2018-11-15 14:32:17.796",14,15,46,11,2018,3
3676,"2018-11-15 14:34:16.796",14,15,46,11,2018,3
3677,"2018-11-15 14:38:09.796",14,15,46,11,2018,3
3678,"2018-11-15 14:38:53.796",14,15,46,11,2018,3
3679,"2018-11-15 14:39:33.796",14,15,46,11,2018,3
3680,"2018-11-15 14:42:17.796",14,15,46,11,2018,3
3681,"2018-11-15 14:42:49.796",14,15,46,11,2018,3
3682,"2018-11-15 14:42:58.796",14,15,46,11,2018,3
3683,"2018-11-15 14:45:23.796",14,15,46,11,2018,3
3684,"2018-11-15 14:46:10.796",14,15,46,11,2018,3
3685,"2018-11-15 14:46:26.796",14,15,46,11,2018,3
3686,"2018-11-15 14:47:23.796",14,15,46,11,2018,3
3687,"2018-11-15 14:49:51.796",14,15,46,11,2018,3
3688,"2018-11-15 14:49:54.796",14,15,46,11,2018,3
3689,"2018-11-15 14:51:43.796",14,15,46,11,2018,3
3690,"2018-11-15 14:53:43.796",14,15,46,11,2018,3
3691,"2018-11-15 14:54:37.796",14,15,46,11,2018,3
3692,"2018-11-15 14:55:46.796",14,15,46,11,2018,3
3693,"2018-11-15 14:57:44.796",14,15,46,11,2018,3
3694,"2018-11-15 14:59:39.796",14,15,46,11,2018,3
3695,"2018-11-15 15:02:25.796",15,15,46,11,2018,3
3696,"2018-11-15 15:03:19.796",15,15,46,11,2018,3
3697,"2018-11-15 15:06:15.796",15,15,46,11,2018,3
3698,"2018-11-15 15:07:18.796",15,15,46,11,2018,3
3699,"2018-11-15 15:08:59.796",15,15,46,11,2018,3
3700,"2018-11-15 15:09:58.796",15,15,46,11,2018,3
3701,"2018-11-15 15:13:01.796",15,15,46,11,2018,3
3702,"2018-11-15 15:13:57.796",15,15,46,11,2018,3
3703,"2018-11-15 15:16:39.796",15,15,46,11,2018,3
3704,"2018-11-15 15:17:14.796",15,15,46,11,2018,3
3705,"2018-11-15 15:19:30.796",15,15,46,11,2018,3
3706,"2018-11-15 15:21:50.796",15,15,46,11,2018,3
3707,"2018-11-15 15:24:07.796",15,15,46,11,2018,3
3708,"2018-11-15 15:26:20.796",15,15,46,11,2018,3
3709,"2018-11-15 15:28:18.796",15,15,46,11,2018,3
3710,"2018-11-15 15:32:14.796",15,15,46,11,2018,3
3711,"2018-11-15 15:33:52.796",15,15,46,11,2018,3
3712,"2018-11-15 15:37:16.796",15,15,46,11,2018,3
3713,"2018-11-15 15:37:53.796",15,15,46,11,2018,3
3714,"2018-11-15 15:41:26.796",15,15,46,11,2018,3
3715,"2018-11-15 15:42:43.796",15,15,46,11,2018,3
3716,"2018-11-15 15:45:34.796",15,15,46,11,2018,3
3717,"2018-11-15 15:46:12.796",15,15,46,11,2018,3
3718,"2018-11-15 15:48:22.796",15,15,46,11,2018,3
3719,"2018-11-15 15:48:59.796",15,15,46,11,2018,3
3720,"2018-11-15 15:52:55.796",15,15,46,11,2018,3
3721,"2018-11-15 15:57:07.796",15,15,46,11,2018,3
3722,"2018-11-15 15:59:09.796",15,15,46,11,2018,3
3723,"2018-11-15 16:01:10.796",16,15,46,11,2018,3
3724,"2018-11-15 16:02:17.796",16,15,46,11,2018,3
3725,"2018-11-15 16:03:44.796",16,15,46,11,2018,3
3726,"2018-11-15 16:04:40.796",16,15,46,11,2018,3
3727,"2018-11-15 16:06:06.796",16,15,46,11,2018,3
3728,"2018-11-15 16:06:57.796",16,15,46,11,2018,3
3729,"2018-11-15 16:08:16.796",16,15,46,11,2018,3
3730,"2018-11-15 16:10:05.796",16,15,46,11,2018,3
3731,"2018-11-15 16:10:32.796",16,15,46,11,2018,3
3732,"2018-11-15 16:10:53.796",16,15,46,11,2018,3
3733,"2018-11-15 16:14:23.796",16,15,46,11,2018,3
3734,"2018-11-15 16:14:28.796",16,15,46,11,2018,3
3735,"2018-11-15 16:14:58.796",16,15,46,11,2018,3
3736,"2018-11-15 16:16:45.796",16,15,46,11,2018,3
3737,"2018-11-15 16:18:45.796",16,15,46,11,2018,3
3738,"2018-11-15 16:19:05.796",16,15,46,11,2018,3
3739,"2018-11-15 16:21:20.796",16,15,46,11,2018,3
3740,"2018-11-15 16:23:43.796",16,15,46,11,2018,3
3741,"2018-11-15 16:23:53.796",16,15,46,11,2018,3
3742,"2018-11-15 16:27:49.796",16,15,46,11,2018,3
3743,"2018-11-15 16:28:02.796",16,15,46,11,2018,3
3744,"2018-11-15 16:28:48.796",16,15,46,11,2018,3
3745,"2018-11-15 16:30:00.796",16,15,46,11,2018,3
3746,"2018-11-15 16:31:17.796",16,15,46,11,2018,3
3747,"2018-11-15 16:31:27.796",16,15,46,11,2018,3
3748,"2018-11-15 16:32:52.796",16,15,46,11,2018,3
3749,"2018-11-15 16:33:58.796",16,15,46,11,2018,3
3750,"2018-11-15 16:34:18.796",16,15,46,11,2018,3
3751,"2018-11-15 16:35:49.796",16,15,46,11,2018,3
3752,"2018-11-15 16:36:45.796",16,15,46,11,2018,3
3753,"2018-11-15 16:36:47.796",16,15,46,11,2018,3
3754,"2018-11-15 16:37:07.796",16,15,46,11,2018,3
3755,"2018-11-15 16:37:27.796",16,15,46,11,2018,3
3756,"2018-11-15 16:40:02.796",16,15,46,11,2018,3
3757,"2018-11-15 16:40:43.796",16,15,46,11,2018,3
3758,"2018-11-15 16:42:27.796",16,15,46,11,2018,3
3759,"2018-11-15 16:42:54.796",16,15,46,11,2018,3
3760,"2018-11-15 16:43:33.796",16,15,46,11,2018,3
3761,"2018-11-15 16:45:56.796",16,15,46,11,2018,3
3762,"2018-11-15 16:46:57.796",16,15,46,11,2018,3
3763,"2018-11-15 16:47:13.796",16,15,46,11,2018,3
3764,"2018-11-15 16:48:23.796",16,15,46,11,2018,3
3765,"2018-11-15 16:49:50.796",16,15,46,11,2018,3
3766,"2018-11-15 16:51:02.796",16,15,46,11,2018,3
3767,"2018-11-15 16:51:12.796",16,15,46,11,2018,3
3768,"2018-11-15 16:51:56.796",16,15,46,11,2018,3
3769,"2018-11-15 16:53:25.796",16,15,46,11,2018,3
3770,"2018-11-15 16:54:20.796",16,15,46,11,2018,3
3771,"2018-11-15 16:54:52.796",16,15,46,11,2018,3
3772,"2018-11-15 16:55:31.796",16,15,46,11,2018,3
3773,"2018-11-15 16:57:03.796",16,15,46,11,2018,3
3774,"2018-11-15 16:57:47.796",16,15,46,11,2018,3
3775,"2018-11-15 16:58:07.796",16,15,46,11,2018,3
3776,"2018-11-15 16:58:37.796",16,15,46,11,2018,3
3777,"2018-11-15 17:02:07.796",17,15,46,11,2018,3
3778,"2018-11-15 17:02:30.796",17,15,46,11,2018,3
3779,"2018-11-15 17:03:38.796",17,15,46,11,2018,3
3780,"2018-11-15 17:03:56.796",17,15,46,11,2018,3
3781,"2018-11-15 17:04:24.796",17,15,46,11,2018,3
3782,"2018-11-15 17:06:32.796",17,15,46,11,2018,3
3783,"2018-11-15 17:06:50.796",17,15,46,11,2018,3
3784,"2018-11-15 17:08:28.796",17,15,46,11,2018,3
3785,"2018-11-15 17:09:53.796",17,15,46,11,2018,3
3786,"2018-11-15 17:10:32.796",17,15,46,11,2018,3
3787,"2018-11-15 17:13:30.796",17,15,46,11,2018,3
3788,"2018-11-15 17:14:51.796",17,15,46,11,2018,3
3789,"2018-11-15 17:16:12.796",17,15,46,11,2018,3
3790,"2018-11-15 17:18:24.796",17,15,46,11,2018,3
3791,"2018-11-15 17:19:13.796",17,15,46,11,2018,3
3792,"2018-11-15 17:22:48.796",17,15,46,11,2018,3
3793,"2018-11-15 17:25:45.796",17,15,46,11,2018,3
3794,"2018-11-15 17:27:29.796",17,15,46,11,2018,3
3795,"2018-11-15 17:29:39.796",17,15,46,11,2018,3
3796,"2018-11-15 17:29:48.796",17,15,46,11,2018,3
3797,"2018-11-15 17:33:22.796",17,15,46,11,2018,3
3798,"2018-11-15 17:34:00.796",17,15,46,11,2018,3
3799,"2018-11-15 17:37:32.796",17,15,46,11,2018,3
3800,"2018-11-15 17:37:36.796",17,15,46,11,2018,3
3801,"2018-11-15 17:41:16.796",17,15,46,11,2018,3
3802,"2018-11-15 17:41:24.796",17,15,46,11,2018,3
3803,"2018-11-15 17:42:30.796",17,15,46,11,2018,3
3804,"2018-11-15 17:44:25.796",17,15,46,11,2018,3
3805,"2018-11-15 17:46:01.796",17,15,46,11,2018,3
3806,"2018-11-15 17:48:03.796",17,15,46,11,2018,3
3807,"2018-11-15 17:49:22.796",17,15,46,11,2018,3
3808,"2018-11-15 17:51:24.796",17,15,46,11,2018,3
3809,"2018-11-15 17:53:33.796",17,15,46,11,2018,3
3810,"2018-11-15 17:56:18.796",17,15,46,11,2018,3
3811,"2018-11-15 17:56:50.796",17,15,46,11,2018,3
3812,"2018-11-15 17:59:41.796",17,15,46,11,2018,3
3813,"2018-11-15 18:01:45.796",18,15,46,11,2018,3
3814,"2018-11-15 18:03:29.796",18,15,46,11,2018,3
3815,"2018-11-15 18:04:17.796",18,15,46,11,2018,3
3816,"2018-11-15 18:05:12.796",18,15,46,11,2018,3
3817,"2018-11-15 18:07:32.796",18,15,46,11,2018,3
3818,"2018-11-15 18:09:02.796",18,15,46,11,2018,3
3819,"2018-11-15 18:09:14.796",18,15,46,11,2018,3
3820,"2018-11-15 18:09:32.796",18,15,46,11,2018,3
3821,"2018-11-15 18:11:31.796",18,15,46,11,2018,3
3822,"2018-11-15 18:12:29.796",18,15,46,11,2018,3
3823,"2018-11-15 18:14:43.796",18,15,46,11,2018,3
3824,"2018-11-15 18:15:52.796",18,15,46,11,2018,3
3825,"2018-11-15 18:16:46.796",18,15,46,11,2018,3
