num_songs,artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
1,AR9AN471187B99E0DA,33.748309999999996,-84.391109999999998,Atlanta Georgia USA,Scott Wesley Brown,SOVXFQE12A6D4FA20C,I Stand Here Forgiven,178.88608,
1,ARYIS5G1187FB3B432,,,,Jorge Palma,SOBNCME12AB0188920,A Gente Vai Continuar,166.89587,1991
1,ARJIK0D1187B995E14,,,,Grinderswitch,SOZHMLC12AB0181A03,Ghost Train From Georgia,378.06975,
1,ARXOTQH1187FB57084,,,"Fairfax, California",Chris Brown,SOUIJVE12A8AE4961E,Help Me,197.09342,
1,ARXOYVC1187FB3993B,,,,Markus Schulz Vs. Chakra,SOYVWRP12AB017EB43,I Am,481.59302,
1,ARKXBAH1187FB3F8AD,54.900120000000001,-1.40848,Sunderland,The Futureheads,SOJLICX12AB018C80C,Stop The Noise,151.30077,2010
1,AR470DG1187B98DC5C,47.603560000000002,-122.32944000000001,"Seattle, WA",Gas Huffer,SOIVDYF12A8C13A584,Stay In Your House,138.73587,1994
1,AR9Q34X1187B9A28B6,,,,Caedmon's Call,SOBUJBH12AB0184A34,I Boast No More,270.36689,2001
1,ARMKEQJ1187FB55992,,,"London, England",Jade,SOGAWIK12AB0185989,If The Mood Is Right (Album Version),349.59628,
1,ARF7STJ1187B98D37E,,,Atlanta GA,Diamond / Terry Walker,SOPHNDB12AB017C08B,Love At First Sight,302.2624,
1,AR5ZESQ1187FB52D2F,,,"Pittsburgh, PA",Rusted Root,SOPONGM12AF72A1C1F,Artificial Winter,257.95873,1993
1,ARCFDW71187B9BA40B,40.714550000000003,-74.00712,NY - New York City,Tal Farlow,SONCECB12A8AE4821F,Summertime,336.14322,1999
1,ARZLS3G1187FB38347,,,"Rio de Janeiro, Brazil",Orquestra,SOKNSOQ12A8C134AAE,Tema Da Desilusão (Garota De Ipanema),87.58812,1967
1,AR6PFD411C8A416424,,,Laval Quebec Canada,Passion Pit,SOHSQWQ12AB0184CE2,I've Got Your Number,372.76689,2007
1,AR914BW1187FB45A1B,,,"Manchester, England",Morrissey,SOJVPKR12AB0184F3A,The World Is Full Of Crashing Bores,235.12771,2004
1,AROXJ681187FB455CE,,,,Six Feet Under,SOJTIZK12AB018512D,Crossing The River Styx,72.04526,
1,ARBXDW41187B98B085,,,,Variety Lab,SOCCFGS12AAF3B2E63,Hola Mireia,48.43057,2009
1,ARBYIUC1187FB55F76,,,,DT8 Project,SOCFWEY12AB017E62D,Destination,476.1073,2007
1,ARERBR41187FB3A415,,,,Spearmint,SOJHJJK12A8C14368B,come on feel the lemonheads,99.91791,2009
1,AR1RA2I1187B9991AC,42.366790000000002,-71.106020000000001,"Cambridge, MA",State Radio,SOZFZCT12AC468C51F,State Inspector (Live),248.81587,
1,ARJN3LP1187FB48791,,,,Wau Y Los Arrrghs!!,SORSEVK12A8C139307,Momia Twist,163.082,2005
1,ARNG1DH1187FB3AB56,32.091619999999999,-96.463260000000005,"Corsicana, TX",Lefty Frizzell,SODBJTV12AB0181072,Making Believe,191.21587,
1,ARKG27B1187B99944A,37.779159999999997,-122.42005,California - SF,Jolie Holland,SOQEUAE12B0B80617B,Periphery Waltz,246.38649,2003
1,ARIMZQZ1187B9AD541,,,"Orange, CA",Thrice,SOUQYYT12A8C13BA09,Betrayal Is A Symptom,169.63873,2002
1,ARJC4N31187B9B2A21,,,"Lancaster, PA",The Innocence Mission,SOOYLVT12A6D4FA108,Once Upon A Summertime,133.04118,2004
1,AR5FP401187FB523C9,,,"Duluth, MN",Bob Dylan,SOBMWXO12A8C132120,Simple Twist Of Fate,257.61914,1975
1,ARCZLJN1187FB4254D,23.62574,-101.95625,Mexico,Jaime Ades,SOYZIIN12A8C140B05,Corri para atrás,340.50567,
1,ARJ6OOG1187B9B8D1B,,,,Deana Carter,SOUGEMU12AF72A373E,Swinging,260.25751,2007
1,AR1SUNB1187FB41BC8,,,,Barrington Levy,SOECYHV12AB018A576,Jah Saved My Life,222.85016,1984
1,ARU0LEZ1187B9B8163,,,,Echt,SOFQTIS12A67ADA764,Meisterwerk,293.56363,2001
1,ARP03D11187FB4EBFA,32.748629999999999,-97.329250000000002,"Burlington, VT",Trey Anastasio,SODTBQJ12AB018BE8E,Gloomy Sky,355.89179,2006
1,ARQ0B8P1187FB4D58B,39.527389999999997,-119.81341,"Reno, NV",7 Seconds,SOBACRW12A6D4FC6EF,You Lose,36.12689,1984
1,AR52EZT1187B9900BF,40.807899999999997,-73.945400000000006,"Harlem, New York",Alicia Keys,SONTFNG12A8C13FF69,If I Ain't Got You,231.18322,2003
1,ARKA2YS1187B9A4060,,,,Michèle Arnaud,SORWLOJ12A6D4F871E,Ballade Des Oiseaux De Croix,122.27873,1996
1,AR6A7W11187B9B833E,,,"Belfast, Northern Ireland",The Emotions,SOBRLPR12A8C145A3F,Peace Be Still,544.62649,
1,ARGQQPZ1187B99508B,,,,The Roaring Lion,SOVEMWD12AB0188171,Ugly Woman,150.46485,
1,ARUSYLL1187FB4B9F7,,,,Brett Anderson,SOZUPRG12A8C143BC9,Knife Edge,181.52444,
1,ARALUUG1187FB58696,30.438829999999999,-90.441159999999996,"Ponchatoula, LA",Irma Thomas,SOHHAXO12AB0184DE3,Hold Me While I Cry,205.29587,2001
1,ARXQBVT11F4C83B62C,,,,Silvina Garre,SOACEFM12A8C137F81,Somos La Ciudad,283.81995,
1,ARKB91N1187FB3996B,,,,Moderat,SONYEWD12A58A78404,Berlin,82.9122,2009
1,ARUSOMY1187FB4D3B4,,,"Pittsburgh, PA",Anti-Flag,SOSJEIO12A58A7A674,On Independence Day,171.59791,2009
1,ARUPWVD1187FB4DA36,,,,Badly Drawn Boy,SONBSCN12AB0185911,Holy Grail,489.22077,2004
1,ARJA5XT1187B9B89AA,,,,David Tao,SOGXMVM12A8C130C02,Susan Said,261.74649,
1,ARUK0W21187B995456,,,,Isabel Pantoja,SODVZLU12A8C13FE90,Como Nadie Te He Querido,263.33995,
1,AR9UT8H1187B9AF504,,,Tennessee,Ivan Parker,SOLPNWF12AB0184F19,No One Ever Cared For Me Like Jesus,176.09098,
1,ARPO46O1187B9ACF8A,62.198450000000001,17.55142,SWEDEN,Black Bonzo,SOOXREI12A8C133901,Freedom,200.59383,2004
1,ARHAGD31187B996BF6,31.168900000000001,-100.07715,Texas,Space Monkey,SODDTZK12AB018C38F,The Prophecy,425.01179,
1,ARW3NUD1187FB4D037,37.540700000000001,-77.43365,"Richmond, VA",Agents of Good Roots,SOXUSID12AB018875D,Exodus of Left,373.55057,2000
1,AR5AA4Q1187FB4CFBD,,,,Alisha's Attic,SOVFAIZ12A6D4F6A70,Wish I Were You,229.82485,1998
1,ARHO1WI1187B98CB84,,,,Michael Card,SOMAHZI12A58A7F904,Scandalon,234.78812,1985
1,ARXWFZ21187FB43A0B,45.511789999999998,-122.67563,"Portland, OR",Blitzen Trapper,SOSLAJP12A8C145B7A,Fire & Fast Bullets,171.20608,2008
1,ARA6TPN1187B9916D8,34.748649999999998,-92.27449,"Little Rock, AR",American Princes,SOYURTK12AB01801ED,In The Dark,175.22893,
1,AR4R1FL1187FB55C3B,-13.442,-41.995199999999997,BA,Death From Above 1979,SORRNXT12A6D4F7451,Romantic Rights (Jesper Dahlback Remix),344.842,2004
1,ARH8HFO1187FB5C993,40.714550000000003,-74.00712,"New York, NY",Shy Child,SOQHKAJ12AB018ABF0,Disconnected,283.03628,2010
1,ARC4W081187B9ACDBD,35.149679999999996,-90.048919999999995,"Memphis, TN",Skillet,SOEEKWT12AB01849DE,Would It Matter (Bonus Track),252.29016,
1,ARNNQ9E1187FB3C82F,,,,Sizzla,SOFVMAW12AB017D330,Care,168.56771,2006
1,ARGRPLX1187B9AF8EB,53.479599999999998,-2.2488100000000002,"Manchester, England",Electronic,SOWLFZY12A8C13DC91,Gangster (FBI Mix),481.01832,
1,ARHSO041187FB3D06D,37.338470000000001,-121.88579,"San Jose, CA",Count Five,SOALRYM12A8C144471,Peace of Mind,139.72853,1987
1,ARBLDRW1187B9A05A1,,,,The Kills,SOQDMED12A67ADE731,Love Is A Deserter,228.96281,2005
1,ARNIJ0D1187B99A971,,,,Comfort Fit,SOUXVIV12AB017A056,Something to do feat. Blaktroniks,260.5971,
1,AR7D7OY1187B9B1A39,,,"Toronto, Ontario, Canada",Bond,SOPEQXB12AF72A01E6,Hungarian,180.03546,
1,ARO0S0B1187B9A7E75,,,,The Icarus Line,SOQRXHS12A58A75C25,Amber Alert,250.38322,2007
1,AR1S5O61187B9898AC,37.271880000000003,-119.27023,California,Chris Eaton,SOYOZZK12A6D4F8CF9,All Or Nothing,289.07057,1995
1,ARKDO731187B98E21B,,,,Luz Casal,SOPVGTJ12A8C13EACD,Bajo Tu Abrazo,216.97261,
1,ARI3WLL1187B99182B,,,,Soul Embraced,SOOJKHS12A58A809A4,Cold Stares Of Dead Eyes_ The,165.8771,
1,AR8JVNE1187FB49D30,50.792830000000002,0.05033,"Newhaven, England",Wreckless Eric,SOBGDDH12A8C13B379,Telephoning Home,239.75138,1978
1,ARV3K201187FB3A680,51.526679999999999,-0.062570000000000001,"Bethnal Green, London, England",Helen Shapiro,SOHKIXY12A6D4F3296,Sometime Yesterday (1997 Digital Remaster),171.93751,
1,AR3DRZ71187B991073,42.236789999999999,-70.874849999999995,"Hingham, MA",The Unseen,SOSPPCS12A8C13C5E8,Break Away,134.97424,2007
1,AR52EZT1187B9900BF,40.807899999999997,-73.945400000000006,"Harlem, New York",Alicia Keys,SOKOTBW12AB018CE2D,Wait Til You See My Smile,240.22159,2009
1,ARBU0111187FB39893,,,,KJ Sawka,SOCQGJZ12AB0189A24,Get It On,408.11057,2007
1,ARPSDIM1187FB5A5AA,,,,Rinôçérôse / Luke Paterson,SOYAOTC12A8C142CBD,Panic Attack,240.14322,2009
1,AR1AIMG1187FB5C976,,,,ANJA GARBAREK,SOUOTJT12A58A7E58E,Stay Tuned,256.73098,2001
1,AR1MOZM1187FB4297C,,,,Reindeer Section,SODGUPD12A6D4FAC55,The Day We All Died,120.58077,2001
1,ARNVVXC1187FB392EE,,,,Poisonblack,SOXVCDL12AF72A8DA5,Soul In Flames,262.16444,2006
1,ARNV5OQ1187FB531D5,,,,Bandabardò,SOAMSBK12AB0184B5A,La vedova Begbick,182.09914,2008
1,ARV5VTU1187B991858,50.941650000000003,6.95505,Florida,The Northern Pikes,SOKEPCB12A58A7C2D5,Lonely House,165.98159,1987
1,ARLCORL1187B9B920D,37.271880000000003,-119.27023,California,The Accident Experiment,SOMXWQD12A6D4F85B0,Sick Love Letter (Album),240.90077,
1,ARB4ZRM1187B993147,,,,Dark Fortress,SOFEPGY12A67ADAE9D,Incide,320.44363,2006
1,ARS8GNX1187B9B5141,41.08419,-81.514060000000001,"Akron, OH",The Black Keys,SOHIDCT12AB018C98E,Black Mud,129.41016,2010
1,ARWV4ZQ1187FB4A44F,37.271880000000003,-119.27023,California,Throwing Muses,SOKUKZW12A8C1380FC,Stand Up,176.19546,1986
1,ARYFI0Q1187FB537BE,34.053489999999996,-118.24532000000001,"Los Angeles, CA",Ambrosia,SONJQCG12A6701FDA2,Life Beyond L.A. (Remastered Version),287.00689,
1,AR5V9Y81187FB57DBA,52.238129999999998,20.971509999999999,"Żelazowa Wola, Poland",Frederic Chopin,SOVRXWE12AC9070DB7,II. Scherzo,365.58322,
1,ARPKK761187FB4D53C,40.102159999999998,-85.678690000000003,"Anderson, IN",The Ataris,SOYCFVX12A8AE45C63,Whatever Lies Will Help You Rest,212.89751,2006
1,AR7Q4O01187FB51A83,,,,Lady Bug Transistor,SOMCVJL12A8C13AC2A,Wooden Bars,222.61506,2001
1,ARLSFQ41187FB4F03F,62.198450000000001,17.55142,Sweden,Slagsmålsklubben,SOTIUWM12A8C142C23,Smedby Eyes,286.4322,
1,ARFUU5M1187B9A1638,37.387689999999999,-6.0018099999999999,SEVILLA,Narco,SOHLEMD12A8A9D8199,El Caraloco,140.64281,2001
1,AR1LVOI1187FB568DC,,,Newark Delaware USA,The Crash Motive,SORJNZB12AB0188DA8,My Own,323.68281,2007
1,ARUS8MI1187FB4CD48,,,,CRAIG ARMSTRONG FEATURING STEVEN LINDSAY,SOYSNMZ12A6D4F6709,Let It Be Love,229.85098,2002
1,AR039B11187B9B30D0,,,"NEW YORK, New York",John Williams,SOGVKRE12AB018296E,The Olympic Spirit,247.03955,
1,AR64KDG1187FB4A8CF,,,,Spike Milligan,SOQMRZD12A6D4F7A06,Sex Food And A Pig,293.92934,
1,ARDBN3H1187FB4F49F,,,,The Dirtball,SOLCXDM12A8C131B44,This One,191.7122,
1,AR0NCE41187B9A2F6A,,,,Javier Ruibal,SOUJQHC12AB017D6B7,Tu sonrisa,215.35302,
1,ARFGFXF1187B99B0FE,,,,The Silencers,SOUYDVL12A8C13DFA5,Wild mountain thyme,402.59873,1995
1,ARAQMES1187FB4D46A,28.643339999999998,-81.232579999999999,"I AM DA BEAN!!! YIMEAN!!! 3S4LIF3!!!!, Florida",Benzino / The Outlawz,SOHJBCO12AB01889CD,Feel Your Pain,228.96281,
1,ARCYOHQ1187B9AEACA,,,,Max Stalling,SOGQCVX12A8C13EB6D,Band Intro/ Pila Song Intro,37.77261,
1,AR3EEX21187B9A5E23,39.952269999999999,-75.162369999999996,"Philadelphia, PA",Force Of Nature,SOEMFFP12A8C13CD28,Mystique,385.67138,2002
1,ARCE0IX1187FB528B4,,,"Huntington Beach, CA",Hellogoodbye,SOENEXU12A8C13FB57,Baby_ It's Fact,196.98893,2006
1,ARGZZ771187FB3B47D,,,Illinois,Carey Ott,SOWLQUR12A6D4FE5C5,Shelf Life,213.83791,
1,ARWJR6V1187B99B8E1,,,"Berlin, Germany",Roger Cicero,SOIGPWH12A8C137FB8,Wovon träumst du nachts,232.28036,2007
1,ARMQ4HQ1187B9939CA,,,,Hess Is More,SOKBBZQ12AB018844E,Ssshhhh (Zombie Disco Squad remix),458.1873,
1,AR5L3TG1187FB4464B,,,,Watermelon Slim & The Workers,SOOKWML12AB01812E4,Archetypal Blues No. 2,269.87057,
1,ARXMX611187B994612,37.869500000000002,-122.2705,"BERKELEY, California",Bluelagoon,SOHRJTS12A6D4F910C,Break My Stride (Radio Edit),184.05832,
1,ARWC6LA1187B9B2096,37.271880000000003,-119.27023,Seattle WA,Ian Moore,SOCWMDC12A8C140446,Itsy Bitsy Spider,151.09179,
1,ARZR8UX1187B98A24F,38.300890000000003,-77.459140000000005,"Fredericksburg, VA",keller williams,SOMMCQO12AB0184247,Sunny Rain,247.84934,1996
1,AR0IVSA1187FB4F069,40.714550000000003,-74.00712,New York,Helmet,SOIPZYI12A8C139CD9,Street Crab,212.16608,1994
1,ARAI0Q91187FB49B86,,,Jamaica,The Congos,SOYUFAY12AB01805C7,La La Bam-Bam,227.47383,1977
1,ARXLXY711C8A42C04D,31.168900000000001,-100.07715,Texas,Big B,SOWLCIG12AF729F399,Play These Cards,235.85914,2009
1,ARI3W2K1187FB37DC5,-12.97002,-38.504559999999998,"Salvador, Bahia",Ivete Sangalo,SOSJJFL12AB017F7BD,Verdadeiro Carnaval,208.84853,2003
1,ARMD4N91187B99A2A8,-33.869630000000001,151.20695000000001,"Sydney, Australia",The Church,SOTLNXM12A8C137A13,Angelica,307.93098,1994
1,ARB42181187B9A4656,,,,Circle Of Dead Children,SOZFUHO12AC95F070B,Torches,76.2771,2010
1,AR23HL41187B9B02E0,,,,Daily Plannet,SOLTZHY12AB0184AC0,Still Phantoms,303.64689,
1,AR1ZQRJ1187B9AC852,,,,Glenn Morrison,SODKOZF12A58A79156,Cosmic Flight,587.31057,
1,ARNDR811187B98F834,,,"Fort Lauderdale/Orlando, FL",Nonpoint,SOLQUNZ12A6D4F5BB1,Development,207.882,2002
1,ARSK8811187B9AB2C2,39.952269999999999,-75.162369999999996,"Philadelphia, PA",MFSB,SOMDFYM12A8C133E63,Zack's Fanfare ( I Hear Music),50.12853,
1,ARFSPOV1187B9B2363,,,"London, England",Basement Jaxx,SOBQAPA12A8C13261C,La Photo,240.01261,1999
1,ARLDX1T1187B991E69,19.058710000000001,-70.15213,"Cotui, Dominican Republic",Joe Veras,SOCQKTE12AB0182718,Vida,219.21914,
1,ARR9XGB1187B9912E6,,,"Philadelphia, PA",Boyz II Men,SOCYRJH12AB0181091,In My Life,151.58812,2009
1,ARWOHDG122E6447E8D,,,Perry GA,Washed Out,SOHQQLV12AF72A4DD7,You'll See It,173.73995,2009
1,ARZCUK61187FB411EF,41.589790000000001,-93.615660000000005,"Des Moines, Iowa",Stone Sour,SOPUSNC12A81C23895,Omega (Album Version),174.91546,2002
1,AR03BDP1187FB5B324,34.053489999999996,-118.24532000000001,"Kentwood, LA; Los Angeles, CA",Britney Spears,SOBKGXQ12AB017E64E,Out From Under,233.82159,2008
1,AR1OMOI1187FB3C506,,,,Black Alien,SOISBYK12AF72A3DF8,Estilo Do Grueto,141.16526,
1,ARTL0JQ1187FB4D190,-37.817529999999998,144.96715,"Melbourne, Australia",Air Supply,SOUNJPE12A58A78393,Just As I Am,283.16689,1985
1,ART5MUE1187B98C961,,,"Los Angeles, CA",Metallica,SOHIBSG12A8C13E741,Eye Of The Beholder,389.98159,1988
1,ARXOHUR1257509C88C,,,,Wanessa,SOAELFY12AB0185B1A,Relaxa (Don'T Worry About A Thing),211.3824,
1,ARB2FCM1187FB4E3D4,51.506320000000002,-0.12714,"London, England",Jack Peñate,SOKZING12AF72A811E,Every Glance,251.34975,2009
1,ARS81O81187B993AEC,,,,Lou Busch,SOFFLXW12A58A7E3B4,The Wild Ones (1996 Digital Remaster),147.30404,
1,AROMTOV1187B9AE96A,,,"Manchester, England",M People,SOHRVYO12A8C133817,How Can I Love You More,620.22485,1991
1,ARSQDRW1187FB38AE6,,,,volcano!,SOUCGZB12AB01827CB,$40_000 Plus Interest,410.33098,2005
1,ARFM3UU1187B994C88,,,,David Crowder*Band,SOCSRYF12A8AE458AE,Never Let Go,279.58812,2007
1,ARZ86KP1187FB3FB9D,44.16104,-77.381900000000002,"Belleville, Ontario, Canada",Lee Aaron,SOOAGKB12AB0186E4D,In The Dark,223.73832,1993
1,AR9GM1X1187B9A73F5,,,,Electrosoul System,SORXYSY12AB01844F2,On the beach,379.97669,2007
1,ARFFT4Y1187B99CB76,32.715679999999999,-117.16172,"San Diego, CA",Waking Ashland,SOFVYCD12A8C13808B,Medication,223.65995,2005
1,ARYOGF31187FB44E53,,,,New Orleans Klezmer Allstars,SOJNOKM12A58A7774D,Chaye!,224.44363,
1,ARDTLCQ1187FB3DCE9,35.1982,-111.65130000000001,"Flagstaff, Arizona",Mercy Fall,SOLXNPH12A6D4F834B,In Doubt (Album Version),259.49995,2006
1,AR5JIDM1187B9B3923,,,,The Knights of the New Crusade,SOFTRUC12A8C140EF7,The Son of God Goes Forth to War,111.75138,2006
1,ARV3K201187FB3A680,51.526679999999999,-0.062570000000000001,"Bethnal Green, London, England",Helen Shapiro,SOORAMW12A6D4F327F,Keep Away From Other Girls (1997 Digital Remaster),143.96036,
1,ARG73E11187B9AA10D,,,,Big Boss Man,SONOFQL12AAA15FB68,Black Eye (I Believed in Love),176.48281,2009
1,ARFMT4W1187FB42FA8,,,"Decatur, IL",Alison Krauss / Union Station,SOZAOWT12AB017DC2F,Crazy As Me,193.38404,
1,AR5HTD51187B9AE99B,,,,Kosheen,SOXPYJU12A8C13CD4B,Slip & Slide (Suicide),213.73342,2001
1,ARD5K161187B9AC784,51.275620000000004,0.17898,"Sevenoaks, United Kingdom",Orbital,SOCOMUU12A6D4F8518,Adnans,521.56036,1999
1,ARJXYQ11187B9B0FA8,,,,Machel Montano,SOOGUKP12AC468A4E6,Interlude- Close Encounter,56.39791,
1,ARBYA1N1187B98F5A1,,,"Peoria, IL",Mudvayne,SOAMFCB12A8C139489,IMN,351.03302,2005
1,ARAQOK81187B98DD4A,37.167929999999998,-95.845020000000005,United States,Ginny Owens,SOERCEY12A8C1413E5,Long Way Home,256.39138,2006
1,AR87P0Q1187B989ADF,,,"Orange County, CA",Stryper,SOAIUDT12AF729F399,Lady,295.70567,1990
1,AR85J8W1187B9AF104,,,,God Dethroned,SOXTXLY12AB0187C18,Under The Golden Wings Of Death,266.05669,1999
1,AR14K4J1187B993B60,,,"Alexandria, VA",Neko Case,SOINZOS12A8C1345BE,Mood to Burn Bridges (Cd),173.92281,
1,AR5LCGP1187FB573C5,,,"Burlington, Ontario, Canada",Boys Night Out,SOXOXOS12A6D4F90F9,Reason Ain't Our Long Suit,226.01098,2007
1,ARUVIRK1187B99E870,40.655070000000002,-73.948880000000003,"Brooklyn, NY",Oxford Collapse,SOXRMHV12A6D4F8841,Molasses (Album),177.52771,2006
1,ARP96FM1187B9AEA77,44.979030000000002,-93.264930000000007,"Minneapolis, MN",Semisonic,SOACEDS12A6701EAAA,Gone To The Movies,232.25424,1998
1,ARKSPIY1187FB4B1D3,,,,Buraka Som Sistema,SONRUQZ12AB018A5BE,Restless,271.04608,2009
1,AREO4NY1187B996CCD,,,,Simple Kid,SOPPDQN12A6D4F8DF5,Love's An Enigma,414.04036,2003
1,ARDJZ181187B9B7FBF,,,"San Francisco, CA",Sly & The Family Stone,SOIXZYX12A8C132097,Babies Makin' Babies,261.85098,1973
1,ARKIOZX122BCFCB4DC,,,,Twiggy Frostbite,SOCMYPE12AC3DF7FDB,All I Need,193.27955,2009
1,ARMG9NK1187B99155A,,,,Fairport Convention,SOSFKLQ12A6702069A,Now Be Thankful,142.47138,1993
1,AR476VS1187B99F2F5,,,,Drumattic Twins,SOHQOTH12AB0186824,Heartbreaker,245.36771,2009
1,ARN0YZ71187B9BA57B,,,British Columbia,Michael Bublé,SOYTZPS12A8AE49E42,Lost [Radio Mix],205.68771,2007
1,ARH7WUK1187FB38926,30.267600000000002,-97.742980000000003,"Austin, TX",Thanassis Moraitis,SONOTHO12A8C12FD28,Mia Filaki,145.00526,
1,ARWEZIO1187FB3C94E,,,,I Am Koot,SONPWFO12AB0187C49,Over My Shoulder (Demo),175.96036,2009
1,ARUYIJ01187FB51CF6,45.511789999999998,-122.67563,"Portland, OR",The Kingsmen,SOLIKSP12AB0183528,What A Homecoming Day That Will Be,162.16771,
1,AR8Y3UG1187B9A3468,,,,2562,SOLKKKQ12AB0181B11,Who Are You Fooling?,387.34322,2009
1,AR4YEJU1187B991468,53.491900000000001,10.00202,"Wilhelmsburg, Germany",Wolfsheim,SOAGZUH12A6D4FB4C5,The Sparrows And The Nightingales (Radio Edit),191.26812,1991
1,AR1Q55Q1187FB41944,,,,This Is The Kit,SOLXJCW12A8C1408F4,Krulle bol,171.41506,
1,ARB336A1187B9A4583,42.251469999999998,-83.18186,"Lincoln Park, MI",MC5,SORNVVT12AF72A0C39,Intro 2/ Kick Out The Jams (LP Version),172.30322,1969
1,ARPQM8N1187B9AF5C0,,,"Lambert, MS",Snooky Pryor,SOHMAPY12A8C131B9E,Tomorrow Night,170.70975,
1,ARPT5H31187B98C277,,,,Born Jamericans,SOAQKLP12A58A7A267,Gotta Get Mine,275.74812,
1,ARQXK0B1187B9ACC97,54.498570000000001,-114.99993000000001,"Ft. McLeod, Alberta, Canada",Joni Mitchell,SOWYSGV12A6701D47C,I Don't Know Where I Stand (LP Version),193.41016,1969
1,ARO7U351187B98F59F,,,,Mundy,SOYXSCT12A67AE0D1F,Mexico,245.44608,2002
1,AREKO7P1187B99F0DD,40.852510000000002,-73.135850000000005,"Long Island, NY",Darc Mind,SOECZIN12AB0183AF4,Dot-Chu 'n The Eye,229.98159,
1,ARLSB9Q1187B9B8D62,,,Stockholm / Sweden,Måns Zelmerlöw,SOMNUGR12A8C13DD37,The Prayer,254.06649,
1,ARXIJ6A1187B997CBF,,,,Bratz,SOYOIWT12A67ADE640,Stand Out,181.91628,
1,ARSWJF81187FB56C08,,,,Ikon,SOADHKK12A8C14281B,Breaking,274.93832,
1,ARHSLWQ1187B9A8FAA,,,GERMANY,Dustin O'Halloran,SOVRJGH12AC468C3A6,Stolen Diary,144.5873,2009
1,ARSZLXD1187B99F9DC,,,,Randy Edelman,SOGJYCV12A6D4FCDE4,Tiny Balls Go Olympic,93.75302,2007
1,AROKLY91187B99A93A,,,,Rob Rock,SOSEBGN12A8C133411,In The Beginning,91.66322,
1,ARGPXUB1187FB3FD24,,,,Raulin Rodriguez,SOCZUWS12AB0189E06,Mi Vida Hablame,208.40444,
1,ARJNVPB12454A3E0B8,21.14836,-100.91879,"Dolores Hidalgo, Guanajuato, Mexi",José Alfredo Jimenez Con Acompañamiento Del Mariachi Vargas De Tecalitlan,SOGZKUT12AB0186276,Tierra Sin Nombre,180.1922,
1,ARL6XXC1187B99527C,51.453659999999999,-2.5914299999999999,"Bristol, England",Robert Wyatt,SOYWMVG12A58A7CE29,Beware,309.34159,2003
1,ARGECAJ122BCFCD64C,,,,Julian Plenti,SOACXKV12AB0189328,Skyscraper,199.49669,2009
1,ARNBIUE1187FB3E846,51.506320000000002,-0.12714,"London, United Kingdom",Benga,SOWLAQT12A8C13D037,Zero M2,233.16853,2008
1,AR4WVIX1187FB5911C,,,"Memphis, Tennessee",Jay Reatard,SOVCMVZ12AB0182A94,Before I Was Caught,126.58893,2009
1,ARVYQJV1187B9B1CD3,,,,Sven Vaeth,SOWCJWC12A6D4F8B38,Augenblick,505.49506,1998
1,AROF4LP1187FB41C51,31.168900000000001,-100.07715,Texas,Selena,SOHFJZV12AF72A1E10,Las Cadenas(Live) (2005 re-mastering) (Live),99.57832,
1,ARTIHCD1187FB4FC8D,18.015709999999999,-76.797309999999996,"Kingston, Jamaica",Bunny Wailer,SOIMBRD12AB0182715,Baldheaded Woman,239.28118,1994
1,ARKZ9HT1187FB38E18,42.284739999999999,-83.383480000000006,"Detroit, MI",Insane Clown Posse,SOFDOIM12AF72A3BAC,Halloween On Military Street,318.14485,1998
1,AR6U6C51187B9B6F68,,,,Eri Esittäjiä,SOQRDOM12AB01809A9,Dawn,158.58893,
1,ARB9VHL1187B9AEC3F,42.328069999999997,-83.733599999999996,"Ann Arbor, MI",Taproot,SOFLPFO12A670202AD,Poem (Precision Version),189.54404,
1,AR5EYTL1187B98EDA0,38.502049999999997,-117.02258,Nevada,Lonnie Gordon,SOHTKMO12AB01843B0,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),181.21098,
1,ARWFE6L1187FB3A732,40.714550000000003,-74.00712,"New York, NY",Marcy Playground,SOSSQCT12A6310E049,America,226.29832,1999
1,AR0IVTL1187B9AD520,34.053489999999996,-118.24532000000001,"Los Angeles, CA",Katy Perry,SOAFQGA12A8C1367FA,I'm Still Breathing,228.49261,2008
1,ARWC13L1187B9B3E74,,,,Retribution Gospel Choir,SOUMWSY12AB01869E9,Electric Guitar,487.02649,2010
1,ARLHSCT1187FB4F7EC,51.506320000000002,-0.12714,UK - England - London,Gimmik,SOBEMGS12AAF3B53AD,Hallo Testbild,226.66404,2005
1,ARK99K41187B9AEC53,,,"Glasgow, Scotland",Travis,SOHFPZN12B0B807B4F,Safe,263.31383,
1,ARU3C671187FB3F71B,,,UK,Morcheeba,SOXONZC12A67ADF6DA,Trigger Hippie,333.76608,1996
1,ARY2ZUX1187B9A266C,37.779159999999997,-122.42005,"San Francisco, CA",Miguel Migs,SOCEOAD12A5891FA33,The One,284.60363,2002
1,ARJEY6S1187B99DE84,,,,Fairlight Children,SOEMPEC12A8C14211E,Invade my heart tonight,263.8624,2004
1,ARII6CE1187B99C056,,,,Young Dubliners,SOAIXHM12AB018387E,Howaya Girls,236.77342,2009
1,AR7GZM11187B9A90DB,,,,Jack Rose,SOKCJQX12A8C140984,Song for the Owl,127.4771,2008
1,ARDI1X71187B9AED85,,,,Antonio Vivaldi,SOIEEGB12A6D4F8C8E,La Caccia,191.65995,
